# started on Fri Nov 10 17:20:55 2023

<not counted>,,INST_RETIRED.ANY,0,0.00,,
<not counted>,,UOPS_EXECUTED.CORE_CYCLES_GE_2,0,0.00,,
<not counted>,,RESOURCE_STALLS.SB,0,0.00,,
<not counted>,,CPU_CLK_UNHALTED.RING0_TRANS,0,0.00,,
<not counted>,,BR_INST_RETIRED.ALL_BRANCHES_PEBS,0,0.00,,
<not counted>,,BR_MISP_RETIRED.ALL_BRANCHES_PEBS,0,0.00,,
<not counted>,,BR_INST_RETIRED.NEAR_RETURN,0,0.00,,
<not counted>,,EXE_ACTIVITY.1_PORTS_UTIL,0,0.00,,
<not counted>,,BR_INST_RETIRED.NOT_TAKEN,0,0.00,,
<not counted>,,BR_INST_RETIRED.CONDITIONAL,0,0.00,,
<not counted>,,BR_MISP_RETIRED.CONDITIONAL,0,0.00,,
<not counted>,,UOPS_EXECUTED.CORE,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.STALLS_L1D_MISS,0,0.00,,
<not counted>,,EXE_ACTIVITY.2_PORTS_UTIL,0,0.00,,
<not counted>,,INT_MISC.CLEAR_RESTEER_CYCLES,0,0.00,,
<not counted>,,BR_INST_RETIRED.ALL_BRANCHES,0,0.00,,
<not counted>,,UOPS_EXECUTED.CYCLES_GE_1_UOP_EXEC,0,0.00,,
<not counted>,,CYCLE_ACTIVITY.CYCLES_L2_MISS,0,0.00,,
